example_id,generated_summary,reference_summary,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bleu_score,embedding_similarity
161,"Kinetics-600 represents a 50% increase in number of classes, from 400 to 600, and a 60% increase in the number of video clips, from around 300k to around 500k. the new version of the dataset, called Kinetic-600, fol- lows the same principles as the previous model.","We describe an extension of the DeepMind Kinetics hu-
man action dataset from 400 classes, each with at least 400
video clips, to 600 classes, each with at least 600 video
clips. In order to scale up the dataset we changed the data
collection process so it uses multiple queries per class, with
some of them in a language other than english – portuguese.
This paper details the changes between the two versions of
the dataset and includes a comprehensive set of statistics of
the new version as well as baseline results using the I3D
neural network architecture. The paper is a companion to
the release of the ground truth labels for the public test set.",0.5625,0.23478260869565218,0.33128834355828224,0.1702127659574468,0.07017543859649122,0.09937888198757763,0.3333333333333333,0.1391304347826087,0.19631901840490798,0.008938042073659317,0.4359846
162,"invasive mechanical ventilation (IMV) is a life-saving therapy, but when used for a long period, protracted IMV is associated with increased morbidities and mortalities. a random undersampling of examples from the majority class could have identified 71% of infants who failed extubation.","The objective of this study was to use automated, 
objective features of cardiorespiratory variability to predict 
extubation readiness using nonlinear machine learning tools 
in a database of 189 extremely preterm infants. The rest of 
the paper is organized as follows: Section II describes the 
APEX study and the signals acquired; Section III details the 
methods used for feature development; Section IV describes 
the machine learning methods used to develop a predictor; 
Section V reports the results of the work; and Section VI 
provides a discussion and concluding remarks. 
II. APEX STUDY DESIGN 
A. Infant Population 
The APEX study is an ongoing multicenter, prospective, 
observational study. Over a period of 4 years, data have been 
acquired from five NICUs: the Royal Victoria Hospital; the 
Montreal Children’s Hospital; the Jewish General Hospital",0.37209302325581395,0.12213740458015267,0.1839080459770115,0.023809523809523808,0.007692307692307693,0.011627906976744186,0.20930232558139536,0.06870229007633588,0.10344827586206896,0.0018249293615850933,0.43417472
163,a new dataset for evaluating ques- tion answering models is proposed. we evaluate a number of recent neural models with mem- ory augmentation. the models’ accuracy decreases when random sen- tences are introduced to the tasks at test.,"Evaluating Theory of Mind in Question Answering
Aida Nematzadeh
DeepMind
nematzadeh@google.com
Kaylee Burns
UC Berkeley
kayleeburns@berkeley.edu
Erin Grant
UC Berkeley
eringrant@berkeley.edu
Alison Go",0.07894736842105263,0.10344827586206896,0.08955223880597013,0.0,0.0,0.0,0.05263157894736842,0.06896551724137931,0.05970149253731343,0.0048742862874500996,0.4611525
164,"syntactic scaffold offers a substantial boost to state-of-the-art baselines for two SRL tasks (5) and corefer-ence resolution (6). a natu- ral parser can be used to label spans, in- cluding semantic role labeling, and named entity recognition.","We introduce the syntactic scaﬀold, an ap-
proach to incorporating syntactic informa-
tion into semantic tasks. Syntactic scaﬀolds
avoid expensive syntactic processing at run-
time, only making use of a treebank during
training, through a multitask objective. We im-
prove over strong baselines on PropBank se-
mantics, frame semantics, and coreference res-
olution, achieving competitive performance on
all three tasks.
1",0.2682926829268293,0.1746031746031746,0.21153846153846154,0.0,0.0,0.0,0.14634146341463414,0.09523809523809523,0.11538461538461538,0.004261447914433244,0.5440256
165,"a common risk-measure is the variance of the expected sum of rewards/costs and the mean-variance trade-offfunction. other risk-sensitive objectives have also been studied, for example, Borkar studied exponential utility functions, Tamar et al. experimented with the Sharpe Ratio measurement. a novel algorithm is proposed based on stochastic cyclic block coordinate descent.","Risk management in dynamic decision problems is a primary concern in many ﬁelds, including
ﬁnancial investment, autonomous driving, and healthcare. The mean-variance function is one
of the most widely used objective functions in risk management due to its simplicity and
interpretability. Existing algorithms for mean-variance optimization are based on multi-time-
scale stochastic approximation, whose learning rate schedules are often hard to tune, and
have only asymptotic convergence proof. In this paper, we develop a model-free policy search
framework for mean-variance optimization with ﬁnite-sample error bound analysis (to local
optima). Our starting point is a reformulation of the original mean-variance function with
its Fenchel dual, from which we propose a stochastic block coordinate ascent policy search
algorithm. Both the asymptotic convergence guarantee of the last iteration’s solution and
the convergence rate of the randomly picked solution are provided, and their applicability is
demonstrated on several benchmark domains.
1",0.5,0.18064516129032257,0.2654028436018957,0.10909090909090909,0.03896103896103896,0.057416267942583726,0.30357142857142855,0.10967741935483871,0.16113744075829384,0.00290926061057287,0.5810591
166,"a key view of TD learning is that it is learning predictive knowl- edge about the environment in the form of value functions, from which it can derive its behavior to address long-term se- quential decision-making problems. the agent’s horizon of interest, that is, how immediate or long a TD learns into the future, is adjusted through a discount rate parameter. TD allows learning to occur from raw experience in the absence of a model of the environment’s dynamics, like with Monte","Predicting Periodicity with Temporal Difference Learning
Kristopher De Asis, Brendan Bennett, Richard S. Sutton
Reinforcement Learning and Artiﬁcial Intelligence Laboratory, University of Alberta
{kld",0.06976744186046512,0.24,0.10810810810810809,0.0,0.0,0.0,0.046511627906976744,0.16,0.07207207207207207,0.002627262769368812,0.44108534
167,high-fidelity imitation is a powerful way to show agents how to solve a task. in one-shot we can closely imitate a demonstration from raw sensory input. this is sometimes called over-imitation. it is known that humans over-imitate more than other primates.,"Humans are experts at high-ﬁdelity imitation – closely mimicking a demonstration,
often in one attempt. Humans use this ability to quickly solve a task instance, and to
bootstrap learning of new tasks. Achieving these abilities in autonomous agents is an
open problem. In this paper, we introduce an off-policy RL algorithm (MetaMimic)
to narrow this gap. MetaMimic can learn both (i) policies for high-ﬁdelity one-shot
imitation of diverse novel skills, and (ii) policies that enable the agent to solve
tasks more efﬁciently than the demonstrators. MetaMimic relies on the principle
of storing all experiences in a memory and replaying these to learn massive deep
neural network policies by off-policy RL. This paper introduces, to the best of our
knowledge, the largest existing neural networks for deep RL and shows that larger
networks with normalization are needed to achieve one-shot high-ﬁdelity imitation
on a challenging manipulation task. The results also show that both types of policy
can be learned from vision, in spite of the task rewards being sparse, and without
access to demonstrator actions.
1",0.6,0.14835164835164835,0.2378854625550661,0.13636363636363635,0.03314917127071823,0.05333333333333334,0.3333333333333333,0.08241758241758242,0.13215859030837004,0.0007762253685771755,0.53211284
168,"the need for two systems reflects the typical trade-off between the sample efficiency and the computational complexity of a learning algorithm. we argue that the majority of contemporary deep reinforcement learning systems fall into the latter category: slow, gradient-based updates combined with incremental updates from Bellman backups result in systems that are good at generalising. the replay buffer stores previously seen tuples of experience: state, action, reward, and next state.","We propose Ephemeral Value Adjusments (EVA): a means of allowing deep re-
inforcement learning agents to rapidly adapt to experience in their replay buffer.
EVA shifts the value predicted by a neural network with an estimate of the value
function found by planning over experience tuples from the replay buffer near
the current state. EVA combines a number of recent ideas around combining
episodic memory-like structures into reinforcement learning agents: slot-based
storage, content-based retrieval, and memory-based planning. We show that EVA
is performant on a demonstration task and Atari games.
1",0.375,0.28421052631578947,0.32335329341317365,0.04225352112676056,0.031914893617021274,0.03636363636363637,0.16666666666666666,0.12631578947368421,0.1437125748502994,0.017530375411535678,0.7001475
169,we propose an intrinsic reward function designed for multi-agent RL (MARL) which awards agents for having a causal influence on other agents’ actions. 'defecting' (non-cooperative behavior) has the highest payoff. but the collective reward will be better if all agents choose to cooperate.,"We derive a new intrinsic social motivation for multi-agent reinforcement learning
(MARL), in which agents are rewarded for having causal influence over another agent’s
actions. Causal influence is assessed using counterfactual reasoning. The reward does
not depend on observing another agent’s reward function, and is thus a more realistic
approach to MARL than taken in previous work. We show that the causal influence
reward is related to maximizing the mutual information between agents’ actions. We test
the approach in challenging social dilemma environments, where it consistently leads to
enhanced cooperation between agents and higher collective reward. Moreover, we find
that rewarding influence can lead agents to develop emergent communication protocols.
We therefore employ influence to train agents to use an explicit communication channel,
and find that it leads to more effective communication and higher collective reward. Fi-
nally, we show that influence can be computed by equipping each agent with an internal
model that predicts the actions of other agents. This allows the social influence reward
to be computed without the use of a centralised controller, and as such represents a sig-
nificantly more general and scalable inductive bias for MARL with independent agents.
1",0.6222222222222222,0.1414141414141414,0.23045267489711932,0.18181818181818182,0.04060913705583756,0.06639004149377593,0.4666666666666667,0.10606060606060606,0.1728395061728395,0.0006958200128785964,0.71819025
170,"a paradigm driving progress is deep reinforcement learning (Deep RL), which uses deep learning to train function approximators that represent policies, reward estimates, or both, to learn directly from experience and rewards. the optimization problem is not as clearly defined as maximizing one’s own expected reward, because each agent’s policy affects the others’ optimization problems.","Optimization of parameterized policies for reinforcement learning (RL) is an impor-
tant and challenging problem in artiﬁcial intelligence. Among the most common
approaches are algorithms based on gradient ascent of a score function representing
discounted return. In this paper, we examine the role of these policy gradient and
actor-critic algorithms in partially-observable multiagent environments. We show
several candidate policy update rules and relate them to a foundation of regret
minimization and multiagent learning techniques for the one-shot and tabular cases,
leading to previously unknown convergence guarantees. We apply our method to
model-free multiagent reinforcement learning in adversarial sequential decision
problems (zero-sum imperfect information games), using RL-style function ap-
proximation. We evaluate on commonly used benchmark Poker domains, showing
performance against ﬁxed policies and empirical convergence to approximate Nash
equilibria in self-play with rates similar to or better than a baseline model-free
algorithm for zero-sum games, without any domain-speciﬁc state space reductions.
1",0.40350877192982454,0.1402439024390244,0.20814479638009048,0.017857142857142856,0.006134969325153374,0.009132420091324202,0.19298245614035087,0.06707317073170732,0.0995475113122172,0.0019603587363995656,0.52946
171,the aim of this paper is to learn a compact represen- tation of image sets for template-based face recognition. we propose a network architecture that aggregates and embeds the face descriptors produced by deep convolu- tional neural networks into a fixed-length representation. this representation requires minimal memory storage and enables ef- ficient similarity computation.,"GhostVLAD for set-based face recognition
Yujie Zhong1, Relja Arandjelovi´c2, and Andrew Zisserman1,2
1VGG, Department of Engineering Science, University of Oxford, UK
{yujie,az}@robots.ox.ac.uk
2DeepM",0.14285714285714285,0.25806451612903225,0.1839080459770115,0.03636363636363636,0.06666666666666667,0.047058823529411764,0.08928571428571429,0.16129032258064516,0.1149425287356322,0.00506619280504146,0.44638377
172,"CIIRC – Czech Institute of Informatics, Robotics and Cybernetics at the Czech Technical University in Prague, Czechia. in recent years, significant effort has gone into developing trainable image representations for finding corre- spondences between images under strong appearance changes caused by viewpoint or illumination variations. but the currently dominant approach for finding image correspondence based on matching individual image features has been only modest at best.","We address the problem of ﬁnding reliable dense correspondences between a pair
of images. This is a challenging task due to strong appearance differences between
the corresponding scene elements and ambiguities generated by repetitive patterns.
The contributions of this work are threefold. First, inspired by the classic idea
of disambiguating feature matches using semi-local constraints, we develop an
end-to-end trainable convolutional neural network architecture that identiﬁes sets
of spatially consistent matches by analyzing neighbourhood consensus patterns
in the 4D space of all possible correspondences between a pair of images without
the need for a global geometric model. Second, we demonstrate that the model
can be trained effectively from weak supervision in the form of matching and
non-matching image pairs without the need for costly manual annotation of point
to point correspondences. Third, we show the proposed neighbourhood consensus
network can be applied to a range of matching tasks including both category- and
instance-level matching, obtaining the state-of-the-art results on the PF Pascal
dataset and the InLoc indoor visual localization benchmark.
1",0.3230769230769231,0.11666666666666667,0.17142857142857143,0.015625,0.00558659217877095,0.00823045267489712,0.18461538461538463,0.06666666666666667,0.09795918367346938,0.00202859213353452,0.5558269
173,"'tackling Sequence to Sequence Mapping Problems' with Neural Networks Lei Yu Mansfield College University of Oxford A thesis submitted for the degree of Doctor of Philosophy Trinity 2017 arXiv:1810.10802v1 [cs.CL] 25 Oct 2018 To my parents Shijie and Lijuan First and foremost, I am deeply grateful to my supervisors, Prof. Stephen Pul- man and Prof. Phil Blunsom.","In Natural Language Processing (NLP), it is important to detect the relationship
between two sequences or to generate a sequence of tokens given another ob-
served sequence. We call the type of problems on modelling sequence pairs as
sequence to sequence (seq2seq) mapping problems. A lot of research has been
devoted to ﬁnding ways of tackling these problems, with traditional approaches
relying on a combination of hand-crafted features, alignment models, segmen-
tation heuristics, and external linguistic resources. Although great progress has
been made, these traditional approaches suffer from various drawbacks, such as
complicated pipeline, laborious feature engineering, and the difﬁculty for do-
main adaptation. Recently, neural networks emerged as a promising solution
to many problems in NLP, speech recognition, and computer vision. Neural
models are powerful because they can be trained end to end, generalise well
to unseen examples, and the same framework can be easily adapted to a new
domain.
The aim of this thesis is to advance the state-of-the-art in seq2seq mapping
problems with neural networks. We explore solutions from three major as-
pects: investigating neural models for representing sequences, modelling inter-
actions between sequences, and using unpaired data to boost the performance
of neural models. For each aspect, we propose novel models and evaluate their
efﬁcacy on various tasks of seq2seq mapping.
Chapter 2 covers the relevant literature on neural networks. Following this, in
Chapter 3 we explore the usefulness of distributed sentence models in seq2seq
mapping problems by testing them in the task of answer sentence selection.
We also empirically compare the performance of distributed sentence mod-
els based on different types of neural networks. Chapter 4 presents a neural
sequence transduction model that learns to alternate between encoding and de-
coding segments of the input as it is read. The model not only outperforms the
encoder-decoder model signiﬁcantly on various tasks such as machine trans-
lation and sentence summarisation, but also is capable of predicting outputs
online during decoding. In Chapter 5, we propose to incorporate abundant
unpaired data using the noisy channel model—with the component models pa-
rameterised by recurrent neural networks—and present a tractable and effective
beam search decoder.
Contents
1",0.35,0.057065217391304345,0.09813084112149534,0.1016949152542373,0.01634877384196185,0.028169014084507043,0.31666666666666665,0.051630434782608696,0.08878504672897197,3.154623566778739e-05,0.64205474
174,"in cooperative, partially observable multi-agent settings, agents must learn to act in an environment that contains multiple learning agents, often under partial observability. the ability to learn such protocols is essential for many real-world tasks where agents have to interact and communicate seamlessly with others.","When observing the actions of others, humans
carry out inferences about why the others acted
as they did, and what this implies about their
view of the world. Humans also use the fact
that their actions will be interpreted in this man-
ner when observed by others, allowing them to
act informatively and thereby communicate ef-
ﬁciently with others. Although learning algo-
rithms have recently achieved superhuman per-
formance in a number of two-player, zero-sum
games, scalable multi-agent reinforcement learn-
ing algorithms that can discover effective strate-
gies and conventions in complex, partially observ-
able settings have proven elusive. We present
the Bayesian action decoder (BAD), a new multi-
agent learning method that uses an approximate
Bayesian update to obtain a public belief that con-
ditions on the actions taken by all agents in the
environment. Together with the public belief, this
Bayesian update effectively deﬁnes a new Markov
decision process, the public belief MDP, in which
the action space consists of deterministic partial
policies, parameterised by deep neural networks,
that can be sampled for a given public state. It
exploits the fact that an agent acting only on this
public belief state can still learn to use its pri-
vate information if the action space is augmented
to be over partial policies mapping private infor-
mation into environment actions. The Bayesian
update is also closely related to the theory of mind
reasoning that humans carry out when observ-
ing others’ actions. We ﬁrst validate BAD on a
proof-of-principle two-step matrix game, where
it outperforms traditional policy gradient meth-
ods. We then evaluate BAD on the challenging,
cooperative partial-information card game Han-
abi, where in the two-player setting the method
*Equal
contribution
1University
of
Oxford,
UK
2DeepMind,
London,
UK.
Correspondence
to:
Jakob
Foerster
<jakob.foerster@cs.ox.ac.uk>,
Francis
Song
<songf@google.com>.
surpasses all previously published learning and
hand-coded approaches.",0.7021276595744681,0.10248447204968944,0.17886178861788615,0.15217391304347827,0.021806853582554516,0.03814713896457765,0.3829787234042553,0.055900621118012424,0.0975609756097561,6.557380479334624e-05,0.54159975
175,"despite the success of recent exploration methods, it is still an open question on how to construct an optimal representation for exploration. there has been a surge of interest in developing effective exploration strategies for problems with high-dimensional state spaces and sparse rewards.","This paper investigates whether learning contingency-awareness and controllable
aspects of an environment can lead to better exploration in reinforcement learning.
To investigate this question, we consider an instantiation of this hypothesis evalu-
ated on the Arcade Learning Element (ALE). In this study, we develop an attentive
dynamics model (ADM) that discovers controllable elements of the observations,
which are often associated with the location of the character in Atari games. The
ADM is trained in a self-supervised fashion to predict the actions taken by the agent.
The learned contingency information is used as a part of the state representation
for exploration purposes. We demonstrate that combining A2C with count-based
exploration using our representation achieves impressive results on a set of noto-
riously challenging Atari games due to sparse rewards.1 For example, we report
a state-of-the-art score of >6600 points on MONTEZUMA’S REVENGE without
using expert demonstrations, explicit high-level information (e.g., RAM states), or
supervised data. Our experiments conﬁrm that indeed contingency-awareness is
an extremely powerful concept for tackling exploration problems in reinforcement
learning and opens up interesting research questions for further investigations.
1",0.6136363636363636,0.13917525773195877,0.22689075630252098,0.06976744186046512,0.015544041450777202,0.025423728813559324,0.3181818181818182,0.07216494845360824,0.1176470588235294,0.0006360407455524527,0.5973309
176,"nEURAL PHRASE-TO-PHRASE MACHINE TRANSLATION Jiangtao Feng Fudan University fengjt16@fudan.edu.cn Lingpeng Kong, Po-Sen Huang DeepMind lingpenk, dahua@google.com. linguistic structures can be understood as a form of inductive bias to the model, a key factor to its superior performance.","In this paper, we propose Neural Phrase-to-Phrase Machine Translation (NP2MT).
Our model uses a phrase attention mechanism to discover relevant input (source)
segments that are used by a decoder to generate output (target) phrases. We
also design an efﬁcient dynamic programming algorithm to decode segments that
allows the model to be trained faster than the existing neural phrase-based machine
translation method by Huang et al. (2018). Furthermore, our method can naturally
integrate with external phrase dictionaries during decoding. Empirical experiments
show that our method achieves comparable performance with the state-of-the art
methods on benchmark datasets. However, when the training and testing data are
from different distributions or domains, our method performs better.
1",0.37777777777777777,0.14285714285714285,0.20731707317073172,0.13636363636363635,0.05084745762711865,0.07407407407407408,0.26666666666666666,0.10084033613445378,0.14634146341463414,0.0010806756326230723,0.6766033
177,"a generic framework for privacy preserving deep learning is becoming increasingly popular as a way to perform operations in an untrusted environment without disclosing data. in the case of machine learning models, SMPC would protect the model weights while allowing multiple workers to take part in the training phase with their own datasets.","We detail a new framework for privacy preserving deep learning and discuss its
assets. The framework puts a premium on ownership and secure processing of data
and introduces a valuable representation based on chains of commands and tensors.
This abstraction allows one to implement complex privacy preserving constructs
such as Federated Learning, Secure Multiparty Computation, and Differential
Privacy while still exposing a familiar deep learning API to the end-user. We report
early results on the Boston Housing and Pima Indian Diabetes datasets. While
the privacy features apart from Differential Privacy do not impact the prediction
accuracy, the current implementation of the framework introduces a signiﬁcant
overhead in performance, which will be addressed at a later stage of the develop-
ment. We believe this work is an important milestone introducing the ﬁrst reliable,
general framework for privacy preserving deep learning.
1",0.4716981132075472,0.176056338028169,0.25641025641025644,0.11538461538461539,0.0425531914893617,0.0621761658031088,0.2830188679245283,0.1056338028169014,0.15384615384615383,0.022412448193644505,0.7498386
178,learning dynamics models that are accurate enough for planning has been a long-standing challenge. planning using learned models offers several benefits over model-free reinforcement learning. the success of such models has been limited to simple tasks such as balancing cartpoles and con- trolling arms from dense rewards.,"Planning has been very successful for control
tasks with known environment dynamics.
To
leverage planning in unknown environments,
the agent needs to learn the dynamics from
interactions with the world. However, learning
dynamics models that are accurate enough for
planning has been a long-standing challenge,
especially in image-based domains. We propose
the Deep Planning Network (PlaNet), a purely
model-based agent that learns the environment
dynamics from images and chooses actions
through fast online planning in latent space.
To achieve high performance, the dynamics
model must accurately predict the rewards
ahead for multiple time steps.
We approach
this problem using a latent dynamics model
with both deterministic and stochastic transition
components and a multi-step variational inference
objective that we call latent overshooting.
Using only pixel observations, our agent solves
continuous control tasks with contact dynamics,
partial observability, and sparse rewards, which
exceed the difﬁculty of tasks that were previously
solved by planning with learned models. PlaNet
uses substantially fewer episodes and reaches ﬁnal
performance close to and sometimes higher than
strong model-free algorithms.",0.673469387755102,0.1853932584269663,0.29074889867841414,0.375,0.1016949152542373,0.16,0.4897959183673469,0.1348314606741573,0.21145374449339205,0.021154378756236648,0.606415
179,"multi-armed bandits are a classical framework for sequential decision-making under uncertainty, where the actions of the learning agent are represented by arms. the agent does not know the expected rewards in advance and has to learn them by pulling the arms with the highest estimated reward thus far. -greedy policy is simple to implement and widely used in practice but is statistically suboptimal.","We propose a multi-armed bandit algorithm that explores based on randomizing its history. The key idea is to
estimate the value of the arm from the bootstrap sample of its history, where we add pseudo observations after each
pull of the arm. The pseudo observations seem to be harmful. But on the contrary, they guarantee that the bootstrap
sample is optimistic with a high probability. Because of this, we call our algorithm Giro, which is an abbreviation
for garbage in, reward out. We analyze Giro in a K-armed Bernoulli bandit and prove a O(K∆−1 log n) bound on
its n-round regret, where ∆denotes the difference in the expected rewards of the optimal and best suboptimal arms.
The main advantage of our exploration strategy is that it can be applied to any reward function generalization, such
as neural networks. We evaluate Giro and its contextual variant on multiple synthetic and real-world problems, and
observe that Giro is comparable to or better than state-of-the-art algorithms.
1",0.47692307692307695,0.1791907514450867,0.26050420168067223,0.109375,0.040697674418604654,0.05932203389830508,0.2923076923076923,0.10982658959537572,0.1596638655462185,0.005361420978382636,0.6430817
180,emergence of cooperation among self-interested agents has become an important topic in multi-agent deep reinforcement learning (MARL). evolution is based on an intrinsic reward function derived from behavioral eco- nomics. we propose evolution can be applied to remove the hand-crafting of intrin- sic motivation.,"Multi-agent cooperation is an important feature of the natural
world. Many tasks involve individual incentives that are misaligned
with the common good, yet a wide range of organisms from bac-
teria to insects and humans are able to overcome their differences
and collaborate. Therefore, the emergence of cooperative behav-
ior amongst self-interested individuals is an important question
for the fields of multi-agent reinforcement learning (MARL) and
evolutionary theory. Here, we study a particular class of multi-
agent problems called intertemporal social dilemmas (ISDs), where
the conflict between the individual and the group is particularly
sharp. By combining MARL with appropriately structured natu-
ral selection, we demonstrate that individual inductive biases for
cooperation can be learned in a model-free way. To achieve this,
we introduce an innovative modular architecture for deep rein-
forcement learning agents which supports multi-level selection.
We present results in two challenging environments, and interpret
these in the context of cultural and ecological evolution.",0.5319148936170213,0.15527950310559005,0.24038461538461536,0.17391304347826086,0.05,0.07766990291262137,0.40425531914893614,0.11801242236024845,0.1826923076923077,0.0017674795135616571,0.6908545
181,"CF-GPS aims to leverage possible advan- tages of counterfactual reasoning for learning decision making in the reinforcement learning framework. a mismatch between the model and the true environment can cause this approach to fail, resulting in policies that do not generalize to the real environment.","Learning policies on data synthesized by models can in principle quench the thirst
of reinforcement learning algorithms for large amounts of real experience, which
is often costly to acquire. However, simulating plausible experience de novo is a
hard problem for many complex environments, often resulting in biases for model-
based policy evaluation and search. Instead of de novo synthesis of data, here we
assume logged, real experience and model alternative outcomes of this experi-
ence under counterfactual actions, i.e. actions that were not actually taken. Based
on this, we propose the Counterfactually-Guided Policy Search (CF-GPS) algo-
rithm for learning policies in POMDPs from off-policy experience. It leverages
structural causal models for counterfactual evaluation of arbitrary policies on in-
dividual off-policy episodes. CF-GPS can improve on vanilla model-based RL al-
gorithms by making use of available logged data to de-bias model predictions. In
contrast to off-policy algorithms based on Importance Sampling which re-weight
data, CF-GPS leverages a model to explicitly consider alternative outcomes, al-
lowing the algorithm to make better use of experience data. We ﬁnd empiri-
cally that these advantages translate into improved policy evaluation and search
results on a non-trivial grid-world task. Finally, we show that CF-GPS generalizes
the previously proposed Guided Policy Search and that reparameterization-based
algorithms such Stochastic Value Gradient can be interpreted as counterfactual
methods.
1",0.6739130434782609,0.13191489361702127,0.22064056939501778,0.08888888888888889,0.017094017094017096,0.02867383512544803,0.34782608695652173,0.06808510638297872,0.11387900355871887,0.0004465319466611181,0.6218859
182,"unsupervised learning provides a generic framework which allows machines to learn independently of supervision or reinforcement. in most domains there exists a great wealth of information in the raw data alone. despite these successes, prior work mostly evaluate the quality of the learned representation indirectly through the performance in some supervised or RL task.","Unsupervised representation learning has succeeded with excellent results in many
applications. It is an especially powerful tool to learn a good representation of
environments with partial or noisy observations. In partially observable domains it
is important for the representation to encode a belief state—a sufﬁcient statistic of
the observations seen so far. In this paper, we investigate whether it is possible to
learn such a belief representation using modern neural architectures. Speciﬁcally,
we focus on one-step frame prediction and two variants of contrastive predictive
coding (CPC) as the objective functions to learn the representations. To evaluate
these learned representations, we test how well they can predict various pieces of
information about the underlying state of the environment, e.g., position of the
agent in a 3D maze. We show that all three methods are able to learn belief repre-
sentations of the environment—they encode not only the state information, but also
its uncertainty, a crucial aspect of belief states. We also ﬁnd that for CPC multi-step
predictions and action-conditioning are critical for accurate belief representations
in visually complex environments. The ability of neural representations to capture
the belief information has the potential to spur new advances for learning and
planning in partially observable domains, where leveraging uncertainty is essential
for optimal decision making.
1",0.42592592592592593,0.10407239819004525,0.1672727272727273,0.07547169811320754,0.01818181818181818,0.029304029304029304,0.37037037037037035,0.09049773755656108,0.14545454545454545,0.0009037935176955212,0.53345495
183,"the purpose of this report is to sketch a research outline, share some of the most important open issues we are facing. the content is based on some of our discussions during a week-long workshop held in Barbados in February 2018.","arXiv:1811.07004v1  [cs.AI]  16 Nov 2018
The Barbados 2018 List of
Open Issues in Continual Learning
Tom Schaul
Hado van Hasselt
Joseph Modayil
Martha White
Adam White
Pierre-Luc Bacon
Jean Harb
Shibl",0.16666666666666666,0.2,0.1818181818181818,0.024390243902439025,0.029411764705882353,0.02666666666666667,0.11904761904761904,0.14285714285714285,0.12987012987012989,0.005927305348705561,0.60447323
184,"the ultimate goal of machine learning (ML) research is to go beyond games and improve human lives. but performance on these and other real-world tasks is not easily measurable, since they do not come readily equipped with a reward function. we want ML to generate creative and brilliant solutions like AlphaGo’s Move 37 (Metz, 2016)","One obstacle to applying reinforcement learning algorithms to real-world problems
is the lack of suitable reward functions. Designing such reward functions is difﬁcult
in part because the user only has an implicit understanding of the task objective.
This gives rise to the agent alignment problem: how do we create agents that behave
in accordance with the user’s intentions? We outline a high-level research direction
to solve the agent alignment problem centered around reward modeling: learning a
reward function from interaction with the user and optimizing the learned reward
function with reinforcement learning. We discuss the key challenges we expect
to face when scaling reward modeling to complex and general domains, concrete
approaches to mitigate these challenges, and ways to establish trust in the resulting
agents.
1",0.40350877192982454,0.17692307692307693,0.24598930481283424,0.05357142857142857,0.023255813953488372,0.032432432432432434,0.24561403508771928,0.1076923076923077,0.1497326203208556,0.0033490722429135953,0.42153597
185,"generative adversarial nets (GANs) have proliferated substantially. they can effectively be viewed as differentiable games played by cooperating and competing agents. the difficulty is that each loss depends on all parameters, including those of others.","A growing number of learning methods are actually games which optimise mul-
tiple, interdependent objectives in parallel – from GANs and intrinsic curiosity
to multi-agent RL. Opponent shaping is a powerful approach to improve learning
dynamics in such games, accounting for the fact that the ‘environment’ includes
agents adapting to one another’s updates.
Learning with Opponent-Learning
Awareness (LOLA) is a recent algorithm which exploits this dynamic response
and encourages cooperation in settings like the Iterated Prisoner’s Dilemma.
Although experimentally successful, we show that LOLA can exhibit ‘arrogant’
behaviour directly at odds with convergence. In fact, remarkably few algorithms
have theoretical guarantees applying across all differentiable games. In this pa-
per we present Stable Opponent Shaping (SOS), a new method that interpolates
between LOLA and a stable variant named LookAhead. We prove that Look-
Ahead locally converges and avoids strict saddles in all differentiable games, the
strongest results in the ﬁeld so far. SOS inherits these desirable guarantees, while
also shaping the learning of opponents and consistently either matching or outper-
forming LOLA experimentally.
1",0.4,0.07909604519774012,0.13207547169811323,0.029411764705882353,0.005681818181818182,0.009523809523809523,0.22857142857142856,0.04519774011299435,0.07547169811320754,0.0001780031821617935,0.5265566
186,"researchers have found that deep networks are in some sense ‘brittle’, in that small changes to their inputs can result in wildly different outputs. these changes are often referred to as adversarial perturbations, in the sense that an adversary could craft a very small change to the input to create an undesirable outcome.","While deep learning has led to remarkable results on a number of challenging
problems, researchers have discovered a vulnerability of neural networks in ad-
versarial settings, where small but carefully chosen perturbations to the input can
make the models produce extremely inaccurate outputs. This makes these models
particularly unsuitable for safety-critical application domains (e.g. self-driving cars)
where robustness is extremely important. Recent work has shown that augmenting
training with adversarially generated data provides some degree of robustness
against test-time attacks. In this paper we investigate how this approach scales
as we increase the computational budget given to the defender. We show that
increasing the number of parameters in adversarially-trained models increases their
robustness, and in particular that ensembling smaller models while adversarially
training the entire ensemble as a single model is a more efﬁcient way of spending
said budget than simply using a larger single model. Crucially, we show that it is
the adversarial training of the ensemble, rather than the ensembling of adversarially
trained models, which provides robustness.
1",0.5471698113207547,0.16477272727272727,0.25327510917030566,0.07692307692307693,0.022857142857142857,0.035242290748898675,0.32075471698113206,0.09659090909090909,0.148471615720524,0.0035345563760992784,0.6476504
